ID|LABEL|POLICY_ID|CLAIM_ID|PROVIDER_ID|AMOUNT|LICENSE_NUMBER|INSURED_SEX|INSURED_EDUCATION_LEVEL|INSURED_OCCUPATION|INSURED_HOBBIES|INSURED_RELATIONSHIP|INCIDENT_DATE|INCIDENT_TYPE|INCIDENT_CITY|INCIDENT_STATE|INCIDENT_SEVERITY|AUTHORITIES_CONTACTED|POLICE_REPORT_AVAILABLE
M_46.82.1|mbr|Q_46.82||P_267|289.38|LYD 632|1|||||2022-03-09|6|New Lori|NH|6|0|1
M_46.82.2|mbr|Q_46.82||P_106|196.25|JWS9778|0|||||2021-03-06|1|Jeanside|WA|5|0|1
M_46.83.0|mbr|Q_46.83||P_461|318.51|FHZ 010|1|||||2021-07-11|10|Harrisberg|LA|5|1|0
M_46.83.1|mbr|Q_46.83||P_187|807.15|597 IFZ|0|||||2022-02-26|8|North Jeff|OH|6|1|0
M_46.84.0|mbr|Q_46.84||P_479|446.84|TH 40859|3|||||2021-10-19|5|West Randy|KS|5|0|0
M_46.87.0|mbr|Q_46.87||P_47|316.44|SR-3658|2|||||2022-03-12|0|Timothyville|NC|2|0|0
M_46.87.1|mbr|Q_46.87||P_201|353.81|8-41656|1|||||2021-09-12|13|North Angela|TX|4|0|1
M_46.88.0|mbr|Q_46.88||P_284|158.16|3ZL 618|2|||||2021-10-13|13|North Rogerville|NY|3|1|0
M_46.88.1|mbr|Q_46.88||P_442|221.64|QEU-857|2|||||2021-01-12|2|New Bradleymouth|IA|2|1|0
M_46.90.0|mbr|Q_46.90||P_372|237.43|104TAF|2|||||2021-06-16|10|Ginastad|NY|3|0|1
M_46.90.1|mbr|Q_46.90||P_117|200.28|A91 0QP|0|||||2021-09-05|2|New Colin|OR|4|0|0
M_46.90.2|mbr|Q_46.90||P_185|381.9|5926 QT|3|||||2021-03-28|6|Lake Lorimouth|CO|0|1|1
M_46.91.0|mbr|Q_46.91||P_402|122.48|B76 8UU|3|||||2021-02-20|9|Jennifertown|NE|6|0|1
M_46.91.1|mbr|Q_46.91||P_433|743.23|8WC7079|2|||||2021-07-30|13|South Tracy|AZ|5|1|1
M_46.91.2|mbr|Q_46.91||P_160|170.53|5ZP 960|3|||||2021-07-22|0|West Isabel|IA|3|0|0
M_46.92.0|mbr|Q_46.92||P_425|663.48|600 HYC|3|||||2021-04-08|12|New Timothy|IA|0|0|1
M_46.93.0|mbr|Q_46.93||P_203|466.18|CQI-664|0|||||2021-01-04|6|Billyside|NM|0|0|1
M_46.94.0|mbr|Q_46.94||P_197|323.31|YH 84408|2|||||2021-01-27|5|Shepherdmouth|AR|5|1|1
M_46.95.0|mbr|Q_46.95||P_377|747.14|AUU-698|0|||||2021-11-13|8|Lake Codyville|HI|4|1|0
M_46.96.0|mbr|Q_46.96||P_57|598.7|0C 97518|1|||||2021-09-26|2|North Donaldside|UT|0|0|1
M_46.96.1|mbr|Q_46.96||P_3|131.69|NHF T81|3|||||2021-12-07|9|Weaverport|UT|0|0|1
M_46.97.0|mbr|Q_46.97||P_158|576.34|940 YSO|2|||||2021-11-24|8|West Tiffany|KS|0|1|1
M_46.97.1|mbr|Q_46.97||P_316|858.47|201GDF|2|||||2022-01-09|5|New Joshuamouth|SC|1|1|1
M_46.98.0|mbr|Q_46.98||P_359|106.89|565ML|2|||||2021-05-23|0|New Brenda|MA|3|0|1
M_47.1.0|mbr|Q_47.1||P_244|350.97|75N 881|0|||||2021-03-17|6|North Amyport|IN|3|1|0
M_47.1.1|mbr|Q_47.1||P_21|835.25|82-9478T|1|||||2021-11-15|8|Jenniferport|MS|4|0|0
M_47.1.2|mbr|Q_47.1||P_273|386.49|YDG2793|1|||||2021-04-09|9|East Charlesbury|WI|2|0|0
M_47.2.0|mbr|Q_47.2||P_246|123.68|025 2GV|3|||||2021-06-02|0|Danielview|HI|6|0|0
M_47.3.0|mbr|Q_47.3||P_137|400.9|391 CEU|1|||||2021-10-12|9|South Lisa|WI|2|0|0
M_47.3.1|mbr|Q_47.3||P_1|128.71|496-GSH|1|||||2021-11-25|5|Port Robinhaven|WI|3|0|1
M_47.3.2|mbr|Q_47.3||P_398|391.13|YQQ 290|0|||||2022-03-30|6|New Michaelside|VT|6|0|1
M_47.4.0|mbr|Q_47.4||P_170|436.65|DME 964|1|||||2022-03-05|11|Lake Maryberg|ND|3|1|0
M_47.4.1|mbr|Q_47.4||P_465|582.95|3VQ4838|2|||||2021-05-31|1|Ericville|MN|5|1|1
M_47.4.2|mbr|Q_47.4||P_473|793.82|MVN 227|1|||||2022-03-01|4|Gonzalezberg|RI|3|1|1
M_47.5.0|mbr|Q_47.5||P_118|875.91|4-82573F|3|||||2022-04-21|0|Michaelburgh|WI|1|1|0
M_47.5.1|mbr|Q_47.5||P_175|950.94|RMB-6214|1|||||2021-09-23|4|Lawsonside|SC|4|0|0
M_47.5.2|mbr|Q_47.5||P_211|780.1|PNI-1367|0|||||2021-03-28|8|East Donaldside|CA|5|1|0
M_47.7.0|mbr|Q_47.7||P_235|135.07|ZSM 919|0|||||2021-08-12|4|South Peggy|NV|4|1|0
M_47.7.1|mbr|Q_47.7||P_423|407.82|065 IJY|0|||||2022-02-04|13|Port Matthew|ME|5|0|0
M_47.7.2|mbr|Q_47.7||P_41|514.04|600357|1|||||2021-06-17|12|West Kevinstad|WI|3|0|0
M_47.9.0|mbr|Q_47.9||P_278|542.15|BDH-9110|0|||||2021-06-09|6|Loganstad|PA|5|0|1
M_47.9.1|mbr|Q_47.9||P_472|284.72|35-EG49|0|||||2021-07-29|1|Kristinborough|KY|0|0|0
M_47.9.2|mbr|Q_47.9||P_388|821.83|LBV-972|0|||||2022-04-09|3|Lake Jimmy|AR|4|1|0
M_47.10.0|mbr|Q_47.10||P_86|351.44|666 ICQ|2|||||2021-04-06|13|Watsonhaven|WA|5|0|1
M_47.10.1|mbr|Q_47.10||P_244|978.91|IJH8165|0|||||2022-02-07|10|Port Ashleyport|NJ|4|1|1
M_47.11.0|mbr|Q_47.11||P_21|693.96|549 UWF|2|||||2021-07-25|8|North Ericberg|MS|3|0|0
M_47.11.1|mbr|Q_47.11||P_320|204.39|13K•086|1|||||2021-06-11|4|South Jennifer|NC|1|0|1
M_47.12.0|mbr|Q_47.12||P_451|783.17|40-6677F|3|||||2022-04-13|12|North Angelaburgh|AR|4|0|0
M_47.12.1|mbr|Q_47.12||P_206|692.18|798R|3|||||2021-04-01|10|West Brian|LA|2|0|0
M_47.12.2|mbr|Q_47.12||P_143|546.16|8-2487B|0|||||2022-03-06|7|Stephenshaven|OK|0|1|0
M_47.14.0|mbr|Q_47.14||P_11|152.5|6-V9978|0|||||2021-01-05|7|Port Amystad|TN|0|0|1
M_47.15.0|mbr|Q_47.15||P_10|887.53|07-YK73|1|||||2022-01-29|0|Pagefurt|IA|6|1|1
M_47.15.1|mbr|Q_47.15||P_450|693.12|8FA O04|0|||||2022-04-16|7|New Michaelton|AR|1|1|0
M_47.15.2|mbr|Q_47.15||P_447|719.02|TG 37309|0|||||2021-03-27|0|Walkerstad|PA|5|0|0
M_47.16.0|mbr|Q_47.16||P_43|827.41|743-ECB|0|||||2021-09-07|2|Bellchester|MS|6|0|1
M_47.17.0|mbr|Q_47.17||P_116|571.58|1916|2|||||2022-04-21|9|Dannytown|SD|3|1|1
M_47.17.1|mbr|Q_47.17||P_55|345.84|339 3347|0|||||2022-01-22|5|Lucasburgh|AR|1|0|0
M_47.17.2|mbr|Q_47.17||P_482|926.6|ZFJ 239|1|||||2021-01-30|0|Parrishfurt|HI|6|0|1
M_47.18.0|mbr|Q_47.18||P_321|582.43|862 UBC|3|||||2021-02-17|1|Erikfort|TX|0|0|0
M_47.19.0|mbr|Q_47.19||P_113|911.19|29S B16|2|||||2021-08-17|6|Elizabethbury|VA|3|0|0
M_47.19.1|mbr|Q_47.19||P_126|372.51|WQA 223|0|||||2021-03-07|0|Jenkinston|NJ|4|0|1
M_47.19.2|mbr|Q_47.19||P_253|401.94|NA9 G6I|3|||||2021-02-11|13|Brianton|VA|5|1|0
M_47.20.0|mbr|Q_47.20||P_169|816.16|7VO F63|2|||||2021-08-18|5|Beverlychester|OH|6|1|0
M_47.20.1|mbr|Q_47.20||P_46|829.68|57L•733|0|||||2021-04-22|5|Catherinechester|NM|5|1|1
M_47.20.2|mbr|Q_47.20||P_426|431.93|48-TJ26|0|||||2021-11-12|0|Jessicaside|MA|0|0|0
M_47.21.0|mbr|Q_47.21||P_392|742.02|766 0NL|0|||||2021-12-22|10|West Lauren|VT|5|1|1
M_47.21.1|mbr|Q_47.21||P_49|530.84|3UDO 12|1|||||2021-08-17|11|South Alexis|MA|6|1|1
M_47.21.2|mbr|Q_47.21||P_219|669.65|669-MZY|1|||||2021-03-12|13|New Williamshire|VA|2|1|0
M_47.22.0|mbr|Q_47.22||P_363|907.09|0EG8408|1|||||2022-04-24|4|Port Leah|GA|2|0|0
M_47.22.1|mbr|Q_47.22||P_225|558.99|074 3SG|1|||||2021-12-10|8|Lake Shawnside|TX|0|1|0
M_47.23.0|mbr|Q_47.23||P_335|427.58|453 URR|3|||||2021-02-05|1|North Maryport|MI|1|0|1
M_47.24.0|mbr|Q_47.24||P_445|777.98|487 QDD|0|||||2022-02-07|0|Danielmouth|WI|1|0|0
M_47.25.0|mbr|Q_47.25||P_234|417.47|9YL 292|3|||||2021-05-27|7|East Gail|IN|0|0|0
M_47.25.1|mbr|Q_47.25||P_121|840.03|TYN-9222|2|||||2021-07-08|11|North Stephen|MI|3|1|1
M_47.26.0|mbr|Q_47.26||P_487|994.34|4WJB 78|3|||||2021-04-04|10|North Ashley|IN|4|0|1
M_47.28.0|mbr|Q_47.28||P_269|548.49|HS1 I1G|1|||||2021-03-14|10|Johnsonton|TX|0|1|1
M_47.28.1|mbr|Q_47.28||P_132|147.95|ZWR 602|0|||||2021-12-18|2|Andersontown|ND|1|1|1
M_47.30.0|mbr|Q_47.30||P_278|877.78|222 2702|3|||||2022-04-10|6|Davidberg|NM|0|0|1
M_47.34.0|mbr|Q_47.34||P_376|939.97|730-HRW|1|||||2021-11-01|2|West Coreyhaven|KS|1|0|0
M_47.35.0|mbr|Q_47.35||P_278|205.59|903 UX3|2|||||2021-07-23|8|Port Travis|NV|4|1|1
M_47.35.1|mbr|Q_47.35||P_250|525.23|ZGG 323|3|||||2021-08-31|11|West April|ME|3|0|1
M_47.37.0|mbr|Q_47.37||P_345|754.33|091 1DL|3|||||2021-07-03|8|South Aliciaton|MN|2|1|0
M_47.37.1|mbr|Q_47.37||P_194|587.5|MNJ 668|0|||||2022-01-15|0|New Jessechester|FL|1|1|0
M_47.38.0|mbr|Q_47.38||P_26|276.92|5ZKV 27|2|||||2021-11-06|11|Lake Nicoleburgh|TN|5|0|0
M_47.38.1|mbr|Q_47.38||P_290|916.46|371R6|1|||||2021-03-06|13|New Ruthport|ND|0|1|0
M_47.38.2|mbr|Q_47.38||P_25|513.17|317 OFZ|3|||||2021-01-12|10|South Rachel|NC|3|1|0
M_47.40.0|mbr|Q_47.40||P_24|809.7|O73 4SC|2|||||2021-04-14|13|Lake Tylermouth|IA|2|1|1
M_47.40.1|mbr|Q_47.40||P_489|579.96|FR-0845|1|||||2022-04-24|13|East Rose|SC|5|0|0
M_47.41.0|mbr|Q_47.41||P_227|105.62|92M A36|2|||||2022-03-27|7|Sheaport|WY|4|0|0
M_47.42.0|mbr|Q_47.42||P_79|353.38|CVT3896|1|||||2021-06-03|1|Welchshire|LA|0|1|1
M_47.43.0|mbr|Q_47.43||P_8|416.5|UE-1533|3|||||2021-07-03|1|Howardland|IA|0|1|0
M_47.44.0|mbr|Q_47.44||P_56|315.81|476S2|0|||||2021-06-15|6|Youngfort|SD|3|0|1
M_47.46.0|mbr|Q_47.46||P_316|942.28|DQJ 764|0|||||2022-03-02|8|West Christopherton|FL|6|1|1
M_47.46.1|mbr|Q_47.46||P_389|318.55|406 RUK|0|||||2021-03-13|1|South Faithland|MN|0|1|1
M_47.46.2|mbr|Q_47.46||P_378|383.72|540NMA|1|||||2021-03-02|10|Steveshire|LA|0|1|1
M_47.47.0|mbr|Q_47.47||P_369|711.31|445856|0|||||2021-02-03|7|Greenborough|OR|6|1|0
M_47.47.1|mbr|Q_47.47||P_472|484.14|IYI 3883|0|||||2021-07-19|0|Johnberg|MT|0|0|0
M_47.48.0|mbr|Q_47.48||P_67|550.51|3-37187|2|||||2022-01-03|4|Millerchester|KY|0|0|0
M_47.48.1|mbr|Q_47.48||P_392|640.71|3LZ5850|3|||||2021-08-19|11|Whitestad|OH|3|1|1
M_47.49.0|mbr|Q_47.49||P_132|112.2|80-5539V|1|||||2021-01-09|13|Smithborough|AZ|6|1|1
M_47.49.1|mbr|Q_47.49||P_431|973.31|034L0|3|||||2021-12-31|1|West Jasonfurt|WV|3|0|0
M_47.52.0|mbr|Q_47.52||P_354|919.02|LS5 R7M|2|||||2021-12-26|5|New Stevenfort|ND|4|0|1
M_47.52.1|mbr|Q_47.52||P_370|954.96|920 NEL|2|||||2021-11-27|3|Port Kennethstad|MT|5|0|1
M_47.53.0|mbr|Q_47.53||P_74|770.88|167SS|3|||||2021-02-24|10|West Robynfurt|NC|3|1|0
M_47.55.0|mbr|Q_47.55||P_287|336.9|HTK 089|0|||||2021-04-05|13|Lake Jennifer|MA|3|1|0
M_47.56.0|mbr|Q_47.56||P_15|748.29|20-93349|1|||||2021-07-15|13|North Ianland|AR|3|0|1
M_47.57.0|mbr|Q_47.57||P_42|354.61|84T 8093|1|||||2021-05-07|3|Nicholasview|DE|0|1|0
M_47.57.1|mbr|Q_47.57||P_281|217.73|Q 683701|3|||||2021-10-10|0|New Morgan|VA|6|1|0
M_47.58.0|mbr|Q_47.58||P_239|907.03|8V 3U6QCW|2|||||2021-06-05|10|Petersonville|MD|4|1|0
M_47.59.0|mbr|Q_47.59||P_192|984.23|0RX W90|0|||||2021-01-31|0|Harriston|OH|2|0|1
M_47.59.1|mbr|Q_47.59||P_238|410.38|2FX 195|2|||||2021-09-27|1|West Zachary|ID|3|0|0
M_47.60.0|mbr|Q_47.60||P_422|539.16|950-XDK|3|||||2021-11-21|7|West Anthony|DC|5|0|1
M_47.60.1|mbr|Q_47.60||P_435|155.77|56-80624|3|||||2021-11-22|0|South Jamiefurt|AK|3|0|0
M_47.60.2|mbr|Q_47.60||P_172|140.65|2UF 427|0|||||2022-03-24|0|Lake Gina|AZ|6|1|0
M_47.61.0|mbr|Q_47.61||P_188|801.24|4LA E27|2|||||2021-07-12|1|West Tabitha|MN|2|1|1
M_47.61.1|mbr|Q_47.61||P_215|325.48|240 6102|2|||||2021-07-29|1|Richardsonhaven|SC|4|1|0
M_47.61.2|mbr|Q_47.61||P_425|392.11|Q36-UOG|3|||||2021-08-29|8|Caldwellmouth|ME|3|1|0
M_47.62.0|mbr|Q_47.62||P_262|576.8|Z01 4ZC|0|||||2021-07-12|3|Port John|MI|5|1|1
M_47.62.1|mbr|Q_47.62||P_294|968.36|2F 6225E|2|||||2022-04-08|11|Chentown|CA|1|0|1
M_47.62.2|mbr|Q_47.62||P_50|697.28|97-9602M|3|||||2021-01-27|13|Huffchester|AZ|4|1|1
M_47.63.0|mbr|Q_47.63||P_107|597.25|5K859|1|||||2021-11-29|10|East Yvetteville|AL|2|0|1
M_47.64.0|mbr|Q_47.64||P_225|465.22|824-ZTU|2|||||2022-03-09|11|Maybury|ME|1|1|0
M_47.64.1|mbr|Q_47.64||P_439|371.74|955422|0|||||2022-01-16|4|East Evanview|AZ|6|0|1
M_47.67.0|mbr|Q_47.67||P_150|821.64|604 AEP|0|||||2021-04-30|9|Shepherdbury|UT|0|1|1
M_47.67.1|mbr|Q_47.67||P_361|545.47|388NX|0|||||2021-12-12|7|Taylorside|MO|5|1|1
M_47.67.2|mbr|Q_47.67||P_469|262.06|446-DDK|3|||||2021-09-12|13|Lyonsberg|UT|3|1|0
M_47.68.0|mbr|Q_47.68||P_119|852.22|4KA Q89|1|||||2021-03-25|2|Lake Roberta|OR|6|0|1
M_47.68.1|mbr|Q_47.68||P_138|359.5|GZP 304|2|||||2021-11-24|0|East Kimberly|HI|5|1|0
M_47.69.0|mbr|Q_47.69||P_16|275.27|TUM3879|1|||||2021-08-21|1|West Sandrafurt|LA|4|0|0
M_47.69.1|mbr|Q_47.69||P_258|442.65|LSB 390|0|||||2021-11-14|11|West Jonathon|MT|5|1|1
M_47.69.2|mbr|Q_47.69||P_321|972.51|1WM 005|1|||||2021-06-15|7|Maryview|ME|5|0|0
M_47.70.0|mbr|Q_47.70||P_493|520.84|456 KLE|1|||||2021-08-21|12|North Jenniferchester|IL|5|1|1
M_47.70.1|mbr|Q_47.70||P_238|359.07|LZC O34|1|||||2022-01-09|11|New Ashleyshire|MI|5|0|0
M_47.71.0|mbr|Q_47.71||P_108|432.48|447 LI0|0|||||2021-01-31|4|West Christopher|IA|4|1|1
M_47.71.1|mbr|Q_47.71||P_147|140.7|C63-INC|0|||||2021-10-03|0|Johntown|TX|3|0|0
M_47.72.0|mbr|Q_47.72||P_288|544.34|6T 9Q5QZO|2|||||2022-02-26|12|Justinbury|FL|1|0|0
M_47.72.1|mbr|Q_47.72||P_361|167.24|6SK97|2|||||2021-01-29|4|Whitneyfort|DE|6|1|0
M_47.72.2|mbr|Q_47.72||P_493|238.67|5590|3|||||2021-11-25|4|West Martin|IL|0|1|1
M_47.74.0|mbr|Q_47.74||P_327|954.8|VLU-7430|0|||||2021-10-29|9|North Maryborough|NV|1|1|1
M_47.75.0|mbr|Q_47.75||P_373|288.02|DUD-8133|3|||||2021-08-30|7|New Robinchester|CT|1|1|0
M_47.75.1|mbr|Q_47.75||P_257|688.86|2VHP 43|1|||||2022-02-19|5|Port Jasminehaven|NE|0|1|0
M_47.76.0|mbr|Q_47.76||P_409|671.21|534 YXG|3|||||2022-01-29|8|Stoneborough|CT|5|1|1
M_47.76.1|mbr|Q_47.76||P_312|934.07|HQJ3883|2|||||2021-02-12|12|New Lauren|MA|0|1|1
M_47.76.2|mbr|Q_47.76||P_496|142.33|BNU8279|1|||||2021-01-02|6|Adrienneburgh|KS|0|1|1
M_47.78.0|mbr|Q_47.78||P_269|300.05|7JZ 397|0|||||2022-02-17|7|Port Alexandriamouth|MS|6|0|1
M_47.79.0|mbr|Q_47.79||P_104|286.18|GWB 880|1|||||2022-02-15|10|Christinemouth|MS|0|0|0
M_47.79.1|mbr|Q_47.79||P_356|425.99|D65 4IX|0|||||2021-06-01|10|Montesberg|KS|2|1|1
M_47.80.0|mbr|Q_47.80||P_318|445.46|U55 3UG|0|||||2021-06-16|1|North Katrinaton|WI|6|1|0
M_47.80.1|mbr|Q_47.80||P_20|668.24|89-6820F|3|||||2021-12-09|4|Johnland|TX|3|1|1
M_47.80.2|mbr|Q_47.80||P_348|892.14|713 SZQ|3|||||2021-10-26|2|South Steven|MS|2|0|0
M_47.81.0|mbr|Q_47.81||P_438|644.76|216 LLZ|1|||||2021-12-24|11|Schmittfort|MS|3|0|0
M_47.82.0|mbr|Q_47.82||P_439|393.57|MTG 661|2|||||2021-03-10|1|New Katherinehaven|MA|2|0|0
M_47.83.0|mbr|Q_47.83||P_480|131.28|56A 3597|2|||||2021-01-06|1|North Dennischester|VT|2|1|0
M_47.83.1|mbr|Q_47.83||P_370|182.43|743-OOP|3|||||2021-02-17|11|Wellsport|ME|4|1|1
M_47.83.2|mbr|Q_47.83||P_441|818.65|XYK-395|2|||||2021-08-19|12|Muellershire|TX|5|1|0
M_47.84.0|mbr|Q_47.84||P_370|428.85|COB D78|2|||||2022-04-06|0|Taylorburgh|TN|3|0|0
M_47.85.0|mbr|Q_47.85||P_1|322.8|AAR 7948|1|||||2021-05-16|6|Joshuaburgh|DC|3|1|1
M_47.86.0|mbr|Q_47.86||P_257|893.2|286QUQ|2|||||2021-02-08|7|Scottfurt|NY|6|1|0
M_47.88.0|mbr|Q_47.88||P_40|268.58|KHO 368|1|||||2021-08-04|5|East Melissa|AL|4|1|0
M_47.88.1|mbr|Q_47.88||P_159|201.96|2DFK 16|0|||||2022-01-12|1|Masonport|OK|1|1|0
M_47.90.0|mbr|Q_47.90||P_93|301.29|666A6|3|||||2021-02-21|10|Port Kevin|GA|3|0|0
M_47.90.1|mbr|Q_47.90||P_457|123.34|6065|3|||||2022-02-08|4|New David|SC|0|1|1
M_47.90.2|mbr|Q_47.90||P_412|321.06|179-242|0|||||2021-08-08|12|Steventown|ID|1|0|1
M_47.91.0|mbr|Q_47.91||P_352|620.01|893-CVD|2|||||2021-02-01|9|New Matthewville|SC|2|1|0
M_47.93.0|mbr|Q_47.93||P_404|694.34|8Z 28438|3|||||2022-02-13|2|North Christopher|MI|4|1|0
M_47.93.1|mbr|Q_47.93||P_131|136.55|MS1 9731|2|||||2021-01-02|11|Shaunview|UT|3|0|0
M_47.94.0|mbr|Q_47.94||P_71|508.58|007-YUT|0|||||2022-01-27|11|Pamelabury|CT|3|0|1
M_47.94.1|mbr|Q_47.94||P_34|502.4|45-R104|2|||||2022-03-18|12|Jamesland|IL|2|0|1
M_47.94.2|mbr|Q_47.94||P_205|995.38|HJZ 227|2|||||2021-04-22|5|South Tiffanyberg|IL|3|1|0
M_47.95.0|mbr|Q_47.95||P_9|486.49|VJI 803|3|||||2022-03-10|0|Brendamouth|SC|6|1|0
M_47.96.0|mbr|Q_47.96||P_360|490.68|912-IZIT|3|||||2021-10-19|11|North Robert|NV|2|1|1
M_47.97.0|mbr|Q_47.97||P_461|391.08|MTQ8694|2|||||2022-03-16|8|Parkerchester|KY|0|1|0
M_47.97.1|mbr|Q_47.97||P_322|355.82|MGZ 129|3|||||2021-02-02|13|Lake Nicolebury|TN|0|0|0
M_47.98.0|mbr|Q_47.98||P_224|643.67|XDT 848|3|||||2021-08-18|6|Stacyview|AK|4|1|1
M_48.3.0|mbr|Q_48.3||P_90|310.11|HD 47271|0|||||2021-03-29|3|Port Christy|MT|3|1|1
M_48.3.1|mbr|Q_48.3||P_188|349.03|35-8512W|1|||||2022-02-02|12|Port Nathan|RI|6|1|1
M_48.3.2|mbr|Q_48.3||P_435|991.82|092DD|2|||||2022-01-20|4|Port Julieberg|NE|5|1|0
M_48.5.0|mbr|Q_48.5||P_382|960.24|YB 9849|2|||||2021-06-05|8|Powellberg|CA|4|1|1
M_48.5.1|mbr|Q_48.5||P_74|239.88|754-YRD|1|||||2021-08-21|2|North Stephen|MN|2|1|1
M_48.6.0|mbr|Q_48.6||P_99|963.97|FQP 819|1|||||2021-02-07|11|East Kathleen|AL|4|1|1
M_48.7.0|mbr|Q_48.7||P_461|868.33|48-F994|2|||||2021-11-23|10|Lake Brendan|PA|2|1|0
M_48.7.1|mbr|Q_48.7||P_83|687.11|M46 6PI|1|||||2021-04-21|7|Newtonmouth|MN|3|0|0
M_48.8.0|mbr|Q_48.8||P_405|280.47|7O273|2|||||2021-04-16|0|East Matthew|MN|2|0|1
M_48.8.1|mbr|Q_48.8||P_487|242.19|2KI 452|3|||||2022-03-17|5|East Angela|ID|5|1|0
M_48.8.2|mbr|Q_48.8||P_91|927.36|JYL 432|0|||||2021-09-22|10|Port Michael|WY|3|0|0
M_48.9.0|mbr|Q_48.9||P_52|222.49|4XF 878|1|||||2022-01-02|6|North Amberhaven|MA|1|1|1
M_48.10.0|mbr|Q_48.10||P_204|848.3|524 KZM|3|||||2021-05-18|6|West Hector|OH|1|1|1
M_48.10.1|mbr|Q_48.10||P_406|580.61|512-JHD|0|||||2021-03-29|2|North Justinborough|MN|0|0|0
M_48.10.2|mbr|Q_48.10||P_417|214.02|32WI3|2|||||2021-02-19|12|Jacksonhaven|AR|2|1|0
M_48.11.0|mbr|Q_48.11||P_252|795.46|2PV 726|1|||||2022-03-21|9|Victoriahaven|AZ|5|1|1
M_48.11.1|mbr|Q_48.11||P_60|145.38|H11 2SC|1|||||2021-05-04|8|Meganshire|KS|2|0|1
M_48.12.0|mbr|Q_48.12||P_11|951.42|P44 7YO|1|||||2021-03-19|9|Port David|HI|2|1|0
M_48.12.1|mbr|Q_48.12||P_208|641.84|04-49890|0|||||2021-02-06|5|West Sonyaview|WV|5|1|1
M_48.12.2|mbr|Q_48.12||P_183|451.13|7-11867Z|3|||||2021-03-20|6|Raymondhaven|FL|1|0|0
M_48.13.0|mbr|Q_48.13||P_372|436.87|68-4675S|3|||||2022-01-16|8|Williammouth|PA|1|1|1
M_48.13.1|mbr|Q_48.13||P_432|482.18|3Q UR990|3|||||2021-02-10|7|Lake Lisa|RI|4|1|1
M_48.14.0|mbr|Q_48.14||P_94|735.36|7XE 046|1|||||2022-02-09|4|Mitchellmouth|MI|5|0|0
M_48.15.0|mbr|Q_48.15||P_153|198.56|E33 2YM|2|||||2022-02-08|4|Anthonyborough|NC|3|0|1
M_48.15.1|mbr|Q_48.15||P_283|271.62|MQQ2598|1|||||2021-12-23|13|Molinaport|OK|3|1|0
M_48.16.0|mbr|Q_48.16||P_332|233.89|8-11985L|3|||||2021-12-08|3|Stuartstad|FL|1|0|1
M_48.16.1|mbr|Q_48.16||P_55|527.44|6MO 181|2|||||2021-05-27|6|South Ricky|FL|4|0|0
M_48.17.0|mbr|Q_48.17||P_417|816.44|897 OPL|0|||||2021-04-10|9|Wellsborough|SC|1|0|1
M_48.17.1|mbr|Q_48.17||P_418|619.82|88-69834|2|||||2022-04-28|10|Myerstown|ME|0|0|0
M_48.18.0|mbr|Q_48.18||P_365|600.32|KHF 326|0|||||2021-02-20|5|Mendozaville|NY|6|1|0
M_48.18.1|mbr|Q_48.18||P_374|637.84|554-TAA|0|||||2021-12-05|11|Lake Antoniofurt|CO|1|0|1
M_48.18.2|mbr|Q_48.18||P_487|562.7|4QC T89|3|||||2021-08-01|2|North Mackenzie|MO|3|0|1
M_48.19.0|mbr|Q_48.19||P_394|490.83|0-26660|1|||||2021-05-25|6|Rogerton|AZ|3|1|0
M_48.19.1|mbr|Q_48.19||P_181|294.39|XDU J42|0|||||2021-04-19|12|Allenport|MD|3|0|0
M_48.20.0|mbr|Q_48.20||P_140|299.45|OQK-2142|0|||||2021-08-19|10|Michaeltown|ME|2|1|0
M_48.20.1|mbr|Q_48.20||P_402|677.77|73-O401|0|||||2021-05-18|5|West Conniebury|FL|2|0|0
M_48.20.2|mbr|Q_48.20||P_343|642.55|94-WG82|1|||||2021-01-26|0|Angelaside|NV|3|1|1
M_48.21.0|mbr|Q_48.21||P_316|214.29|470-DEQ|1|||||2022-03-01|3|Lake Parkerside|UT|2|0|1
M_48.21.1|mbr|Q_48.21||P_0|894.63|696-440|0|||||2021-04-24|10|New Johnville|ME|6|0|1
M_48.21.2|mbr|Q_48.21||P_80|781.52|203 IIR|1|||||2021-11-28|4|South Vickishire|WA|4|0|1
M_48.22.0|mbr|Q_48.22||P_274|295.31|43-5389W|2|||||2022-04-17|10|Gilbertshire|ND|6|1|1
M_48.23.0|mbr|Q_48.23||P_282|903.47|821PKM|0|||||2021-05-05|11|South Steveborough|WA|0|0|0
M_48.23.1|mbr|Q_48.23||P_245|744.41|806 BBB|3|||||2021-09-20|3|West Joshua|AL|5|1|0
M_48.24.0|mbr|Q_48.24||P_112|467.46|149 HXC|2|||||2021-02-10|11|East Charles|OK|6|1|0
M_48.24.1|mbr|Q_48.24||P_52|157.13|320 JIX|1|||||2021-02-02|10|Port Laurenside|NE|4|1|0
M_48.26.0|mbr|Q_48.26||P_376|831.72|23-T850|0|||||2021-07-13|6|Lake Markmouth|AL|2|1|0
M_48.27.0|mbr|Q_48.27||P_12|492.1|VYU U78|1|||||2021-10-06|1|South Angelica|VA|2|0|1
M_48.27.1|mbr|Q_48.27||P_107|899.88|77-O233|0|||||2021-06-23|12|Lake Ryanchester|CO|5|0|0
